0.19909,0.19407,0.40990,0.57318,0.62737,0.40990
0.17706,0.18601,0.41223,0.59886,0.57475,0.41223
0.16084,0.18032,0.41075,0.64464,0.55299,0.41075
0.15913,0.16533,0.40988,0.68647,0.52648,0.40988
0.16858,0.15970,0.40219,0.71850,0.49711,0.40219
0.16161,0.15670,0.38488,0.76608,0.48870,0.38488
0.16358,0.15836,0.36292,0.78748,0.50764,0.36292
0.17421,0.15889,0.34722,0.80216,0.52866,0.34722
0.18454,0.16878,0.33520,0.79280,0.54753,0.33520
0.18862,0.18459,0.32303,0.80342,0.58522,0.32303
0.18214,0.20958,0.31008,0.80776,0.61538,0.31008
0.18331,0.23826,0.28528,0.80002,0.63910,0.28528
0.19171,0.26425,0.26361,0.78032,0.66600,0.26361
0.19938,0.29484,0.23128,0.73987,0.67481,0.23128
0.20538,0.31505,0.21471,0.71390,0.68762,0.21471
0.21547,0.33667,0.21269,0.67164,0.68275,0.21269
0.22829,0.35103,0.19820,0.62737,0.68395,0.19820
0.23661,0.35372,0.19091,0.57475,0.68282,0.19091
0.24811,0.34759,0.19067,0.55299,0.70074,0.19067
0.26032,0.32905,0.19689,0.52648,0.69378,0.19689
0.26747,0.33240,0.21531,0.49711,0.69354,0.21531
0.26237,0.32897,0.22635,0.48870,0.69322,0.22635
0.25748,0.31916,0.25243,0.50764,0.69706,0.25243
0.27115,0.30934,0.26412,0.52866,0.67245,0.26412
0.26400,0.29826,0.29740,0.54753,0.64371,0.29740
0.25305,0.28296,0.33469,0.58522,0.61016,0.33469
0.24442,0.28406,0.35062,0.61538,0.55897,0.35062
0.23830,0.28842,0.37694,0.63910,0.50016,0.37694
0.22693,0.29985,0.39481,0.66600,0.44438,0.39481
0.22817,0.31491,0.40904,0.67481,0.37232,0.40904
0.22716,0.32152,0.43309,0.68762,0.31160,0.43309
0.24947,0.34020,0.44843,0.68275,0.26544,0.44843
0.27664,0.34501,0.43692,0.68395,0.22861,0.43692
0.30312,0.34560,0.44625,0.68282,0.19425,0.44625
0.33019,0.33932,0.45323,0.70074,0.16922,0.45323
0.35253,0.33070,0.46910,0.69378,0.14184,0.46910
0.36639,0.33957,0.47705,0.69354,0.13459,0.47705
0.37014,0.32512,0.48467,0.69322,0.11837,0.48467
0.36189,0.31639,0.48603,0.69706,0.12244,0.48603
0.37119,0.31022,0.48719,0.67245,0.14377,0.48719
0.34947,0.28935,0.49742,0.64371,0.16211,0.49742
0.33923,0.27474,0.49678,0.61016,0.17666,0.49678
0.32970,0.27279,0.49364,0.55897,0.20089,0.49364
0.30146,0.26120,0.49016,0.50016,0.21734,0.49016
0.27812,0.27117,0.47281,0.44438,0.25413,0.47281
0.26718,0.26939,0.45711,0.37232,0.28733,0.45711
0.24520,0.27175,0.44460,0.31160,0.34061,0.44460
0.26151,0.26416,0.42462,0.26544,0.37160,0.42462
0.26760,0.25988,0.40412,0.22861,0.40712,0.40412
0.27629,0.26133,0.40090,0.19425,0.43605,0.40090
0.26685,0.26661,0.39322,0.16922,0.46918,0.39322
0.26449,0.25988,0.37615,0.14184,0.48521,0.37615
0.26520,0.26709,0.36590,0.13459,0.49814,0.36590
0.26903,0.25622,0.35817,0.11837,0.49236,0.35817
0.25836,0.25935,0.34053,0.12244,0.49061,0.34053
0.26515,0.28015,0.32918,0.14377,0.49031,0.32918
0.25612,0.28811,0.31199,0.16211,0.45392,0.31199
0.25935,0.32522,0.29770,0.17666,0.43533,0.29770
0.28015,0.33729,0.27153,0.20089,0.40759,0.27153
0.28811,0.36079,0.24034,0.21734,0.37635,0.24034
0.32522,0.41190,0.23435,0.25413,0.35557,0.23435
0.33729,0.43476,0.23528,0.28733,0.33169,0.23528
0.36079,0.46076,0.22251,0.34061,0.33201,0.22251
0.41190,0.46878,0.22364,0.37160,0.32136,0.22364
0.43476,0.49680,0.21895,0.40712,0.34428,0.21895
0.46076,0.51449,0.23271,0.43605,0.35395,0.23271
0.46878,0.51441,0.25842,0.46918,0.37445,0.25842
0.49680,0.50454,0.28338,0.48521,0.37804,0.28338
0.51449,0.48912,0.33129,0.49814,0.38715,0.33129
0.51441,0.46993,0.36439,0.49236,0.40181,0.36439
0.50454,0.45844,0.38634,0.49061,0.40990,0.38634
0.48912,0.46982,0.40529,0.49031,0.41223,0.40529
0.47109,0.46156,0.41497,0.45392,0.41075,0.41497
0.46125,0.45761,0.40398,0.43533,0.40988,0.40398
0.46954,0.42888,0.40241,0.40759,0.40219,0.40241
0.46153,0.41796,0.39809,0.37635,0.38488,0.39809
0.45552,0.40275,0.38568,0.35557,0.36292,0.38568
0.42077,0.39086,0.34816,0.33169,0.34722,0.34816
0.41376,0.38224,0.29864,0.33201,0.33520,0.29864
0.40613,0.35989,0.27197,0.32136,0.32303,0.27197
0.38854,0.36334,0.24244,0.34428,0.31008,0.24244
0.37406,0.35941,0.23571,0.35395,0.28528,0.23571
0.34724,0.34999,0.23602,0.37445,0.26361,0.23602
0.34352,0.35242,0.24767,0.37804,0.23128,0.24767
0.33088,0.34145,0.26309,0.38715,0.21471,0.26309
0.30630,0.35324,0.26234,0.40181,0.21269,0.26234
0.29753,0.34531,0.26668,0.40990,0.19820,0.26668
0.27024,0.34292,0.27041,0.41223,0.19091,0.27041
0.26900,0.33353,0.27744,0.41075,0.19067,0.27744
0.25131,0.31502,0.27156,0.40988,0.19689,0.27156
0.24272,0.28744,0.27856,0.40219,0.21531,0.27856
0.23561,0.25495,0.26043,0.38488,0.22635,0.26043
0.22166,0.22833,0.24685,0.36292,0.25243,0.24685
0.20328,0.21142,0.23928,0.34722,0.26412,0.23928
0.19191,0.18449,0.23713,0.33520,0.29740,0.23713
0.18172,0.16650,0.23713,0.32303,0.33469,0.23713
0.17200,0.17421,0.22235,0.31008,0.35062,0.22235
0.16011,0.17372,0.21242,0.28528,0.37694,0.21242
0.15643,0.18280,0.20218,0.26361,0.39481,0.20218
0.17316,0.20083,0.19400,0.23128,0.40904,0.19400
0.17804,0.22022,0.18308,0.21471,0.43309,0.18308
0.18678,0.25276,0.17881,0.21269,0.44843,0.17881
0.20635,0.29102,0.18261,0.19820,0.43692,0.18261
0.22021,0.33107,0.17810,0.19091,0.44625,0.17810
0.25156,0.37457,0.17597,0.19067,0.45323,0.17597
0.29004,0.41211,0.16119,0.19689,0.46910,0.16119
0.33120,0.44768,0.16179,0.21531,0.47705,0.16179
0.37484,0.47975,0.15879,0.22635,0.48467,0.15879
0.41292,0.49872,0.17681,0.25243,0.48603,0.17681
0.44768,0.50400,0.18815,0.26412,0.48719,0.18815
0.47975,0.50546,0.21809,0.29740,0.49742,0.21809
0.49872,0.49261,0.23926,0.33469,0.49678,0.23926
0.50400,0.48610,0.25112,0.35062,0.49364,0.25112
0.50546,0.46921,0.26675,0.37694,0.49016,0.26675
0.49261,0.46702,0.27660,0.39481,0.47281,0.27660
0.48610,0.45407,0.30075,0.40904,0.45711,0.30075
0.46921,0.44208,0.31159,0.43309,0.44460,0.31159
0.46702,0.44297,0.32488,0.44843,0.42462,0.32488
0.45407,0.42867,0.34911,0.43692,0.40412,0.34911
0.44208,0.39252,0.36061,0.44625,0.40090,0.36061
0.44297,0.39448,0.37240,0.45323,0.39322,0.37240
0.42867,0.40113,0.38274,0.46910,0.37615,0.38274
0.39252,0.40630,0.41062,0.47705,0.36590,0.41062
0.39448,0.40923,0.43406,0.48467,0.35817,0.43406
0.40113,0.39692,0.47659,0.48603,0.34053,0.47659
0.40630,0.37549,0.50957,0.48719,0.32918,0.50957
0.40923,0.36346,0.56412,0.49742,0.31199,0.56412
0.39692,0.35737,0.60656,0.49678,0.29770,0.60656
0.37549,0.36897,0.63331,0.49364,0.27153,0.63331
0.36346,0.36487,0.64591,0.49016,0.24034,0.64591
0.35737,0.36301,0.64365,0.47281,0.23435,0.64365
0.36897,0.33985,0.62673,0.45711,0.23528,0.62673
0.36487,0.31112,0.58278,0.44460,0.22251,0.58278
0.36301,0.28794,0.54785,0.42462,0.22364,0.54785
0.33985,0.24692,0.51975,0.40412,0.21895,0.51975
0.31112,0.21556,0.48441,0.40090,0.23271,0.48441
0.28794,0.20384,0.45317,0.39322,0.25842,0.45317
0.24692,0.17865,0.42630,0.37615,0.28338,0.42630
0.21556,0.15128,0.39599,0.36590,0.33129,0.39599
0.20384,0.13485,0.36788,0.35817,0.36439,0.36788
0.17865,0.12056,0.35745,0.34053,0.38634,0.35745
0.15128,0.12650,0.34841,0.32918,0.40529,0.34841
0.13485,0.14260,0.35059,0.31199,0.41497,0.35059
0.12056,0.15467,0.36045,0.29770,0.40398,0.36045
0.12650,0.17949,0.36356,0.27153,0.40241,0.36356
0.14260,0.18485,0.36653,0.24034,0.39809,0.36653
0.15467,0.20185,0.36499,0.23435,0.38568,0.36499
0.17949,0.21638,0.36433,0.23528,0.34816,0.36433
0.18485,0.22600,0.36435,0.22251,0.29864,0.36435
0.20185,0.24292,0.36625,0.22364,0.27197,0.36625
0.21638,0.24698,0.37175,0.21895,0.24244,0.37175
0.22600,0.24953,0.38242,0.23271,0.23571,0.38242
0.24292,0.24917,0.38725,0.25842,0.23602,0.38725
0.24698,0.23890,0.37616,0.28338,0.24767,0.37616
0.24953,0.25620,0.35530,0.33129,0.26309,0.35530
0.24917,0.27258,0.34628,0.36439,0.26234,0.34628
0.23890,0.29158,0.32622,0.38634,0.26668,0.32622
0.25620,0.32318,0.30106,0.40529,0.27041,0.30106
0.27258,0.33165,0.28033,0.41497,0.27744,0.28033
0.29158,0.32288,0.25785,0.40398,0.27156,0.25785
0.32318,0.34607,0.23531,0.40241,0.27856,0.23531
0.33165,0.34665,0.21386,0.39809,0.26043,0.21386
0.32288,0.34532,0.18413,0.38568,0.24685,0.18413
0.34088,0.33595,0.16802,0.34816,0.23928,0.16802
0.34506,0.31712,0.14952,0.29864,0.23713,0.14952
0.34700,0.30138,0.13867,0.27197,0.23713,0.13867
0.34258,0.29795,0.14025,0.24244,0.22235,0.14025
0.32189,0.29638,0.14338,0.23571,0.21242,0.14338
0.30777,0.30978,0.16988,0.23602,0.20218,0.16988
0.30783,0.32024,0.20793,0.24767,0.19400,0.20793
0.30811,0.34184,0.25698,0.26309,0.18308,0.25698
0.32259,0.36042,0.30380,0.26234,0.17881,0.30380
0.32839,0.38889,0.33666,0.26668,0.18261,0.33666
0.34650,0.41228,0.36558,0.27041,0.17810,0.36558
0.36532,0.42566,0.39200,0.27744,0.17597,0.39200
0.39642,0.42643,0.39509,0.27156,0.16119,0.39509
0.41635,0.46032,0.38298,0.27856,0.16179,0.38298
0.43149,0.46887,0.36761,0.26043,0.15879,0.36761
0.42936,0.47445,0.34079,0.24685,0.17681,0.34079
0.46174,0.48167,0.31828,0.23928,0.18815,0.31828
0.47823,0.47278,0.28192,0.23713,0.21809,0.28192
0.48951,0.46570,0.25408,0.23713,0.23926,0.25408
0.50080,0.48381,0.22431,0.22235,0.25112,0.22431
0.49195,0.48562,0.19440,0.21242,0.26675,0.19440
0.49118,0.48724,0.19137,0.20218,0.27660,0.19137
0.51277,0.47366,0.18893,0.19400,0.30075,0.18893
0.51372,0.45870,0.19437,0.18308,0.31159,0.19437
0.51226,0.44433,0.19354,0.17881,0.32488,0.19354
0.49221,0.42005,0.18899,0.18261,0.34911,0.18899
0.47542,0.39875,0.18599,0.17810,0.36061,0.18599
0.46076,0.36840,0.18807,0.17597,0.37240,0.18807
0.43399,0.33583,0.19566,0.16119,0.38274,0.19566
0.40590,0.32227,0.20908,0.16179,0.41062,0.20908
0.37457,0.29475,0.23166,0.15879,0.43406,0.23166
0.33609,0.26886,0.26024,0.17681,0.47659,0.26024
0.32116,0.23628,0.28596,0.18815,0.50957,0.28596
0.29298,0.19772,0.29652,0.21809,0.56412,0.29652
0.26824,0.16857,0.31138,0.23926,0.60656,0.31138
0.23501,0.15680,0.31011,0.25112,0.63331,0.31011
0.19708,0.14448,0.30239,0.26675,0.64591,0.30239
0.16857,0.13465,0.29169,0.27660,0.64365,0.29169
0.15680,0.13436,0.27001,0.30075,0.62673,0.27001
0.14448,0.13219,0.26789,0.31159,0.58278,0.26789
0.13465,0.13403,0.25516,0.32488,0.54785,0.25516
0.13436,0.15043,0.23574,0.34911,0.51975,0.23574
0.13219,0.16560,0.23557,0.36061,0.48441,0.23557
0.13403,0.16998,0.23775,0.37240,0.45317,0.23775
0.15043,0.17865,0.23814,0.38274,0.42630,0.23814
0.16560,0.19031,0.24902,0.41062,0.39599,0.24902
0.16998,0.18646,0.26373,0.43406,0.36788,0.26373
0.17865,0.18417,0.28072,0.47659,0.35745,0.28072
0.19031,0.17420,0.28839,0.50957,0.34841,0.28839
0.18646,0.17117,0.29609,0.56412,0.35059,0.29151
0.18417,0.15808,0.29945,0.60656,0.36045,0.29571
0.17420,0.15985,0.29157,0.63331,0.36356,0.29073
0.17117,0.16037,0.27779,0.64591,0.36653,0.27868
0.15808,0.15563,0.25951,0.64365,0.36499,0.25723
0.15985,0.15881,0.22925,0.62673,0.36433,0.23117
0.16037,0.16269,0.22193,0.58278,0.36435,0.21167
0.15563,0.18221,0.20905,0.54785,0.36625,0.20863
0.15881,0.19698,0.19290,0.51975,0.37175,0.20685
0.16269,0.20790,0.18969,0.48441,0.38242,0.23125
0.18221,0.21745,0.17797,0.45317,0.38725,0.16435
0.19698,0.24039,0.16714,0.42630,0.37616,0.18729
0.20790,0.28376,0.17291,0.39599,0.35530,0.26323
0.21745,0.32321,0.17699,0.36788,0.34628,0.39012
0.24039,0.37204,0.17848,0.35745,0.32622,0.65249
0.28376,0.41378,0.18567,0.34841,0.30106,0.56494
0.32321,0.45209,0.19419,0.35059,0.28033,0.68570
0.37204,0.46746,0.19015,0.36045,0.25785,0.69048
0.41378,0.47459,0.18700,0.36356,0.23531,NA
0.45209,0.45755,0.17037,0.36653,0.21386,NA
0.46746,0.43483,0.15453,0.36499,0.18413,NA
0.47459,0.39795,0.13957,0.36433,0.16802,NA
0.45755,0.36054,0.14935,0.36435,0.14952,NA
0.43483,0.32904,0.16761,0.36625,0.13867,NA
0.39795,0.29231,0.17578,0.37175,0.14025,NA
0.36054,0.25627,0.17944,0.38242,0.14338,NA
0.32904,0.24306,0.19326,0.38725,0.16988,NA
0.29231,0.26160,0.21466,0.37616,0.20793,NA
0.25627,0.28143,0.23341,0.35530,0.25698,NA
0.24306,0.29160,0.24852,0.34628,0.30380,NA
0.26160,0.31650,0.26066,0.32622,0.33666,NA
0.28143,0.33173,0.26636,0.30106,0.36558,NA
0.29160,0.33605,0.26354,0.28033,0.39200,NA
0.31650,0.33060,0.25219,0.25785,0.39509,NA
0.33173,0.31869,0.24784,0.23531,0.38298,NA
0.33605,0.29296,0.22471,0.21386,0.36761,NA
0.33060,0.26472,0.22506,0.18413,0.34079,NA
0.31869,0.23254,0.23452,0.16802,0.31828,NA
0.29296,0.20445,0.25761,0.14952,0.28192,NA
0.26472,0.18217,0.28408,0.13867,0.25408,NA
0.23254,0.15819,0.30420,0.14025,0.22431,NA
0.20445,0.13660,0.31998,0.14338,0.19440,NA
0.18217,0.14105,0.34602,0.16988,0.19137,NA
0.15819,0.15598,0.35004,0.20793,0.18893,NA
0.13660,0.17056,0.35317,0.25698,0.19437,NA
0.14105,0.19458,0.34392,0.30380,0.19354,NA
0.15598,0.23376,0.32949,0.33666,0.18899,NA
0.17056,0.25590,0.30122,0.36558,0.18599,NA
0.19458,0.27308,0.27203,0.39200,0.18807,NA
0.23376,0.27850,0.24502,0.39509,0.19566,NA
0.25590,0.27478,0.21192,0.38298,0.20908,NA
0.27308,0.25729,0.17807,0.36761,0.23166,NA
0.27850,0.24705,0.17859,0.34079,0.26024,NA
0.27478,0.25768,0.18203,0.31828,0.28596,NA
0.25729,0.25339,0.19574,0.28192,0.29652,NA
0.24705,0.26500,0.21569,0.25408,0.31138,NA
0.25768,0.29084,0.23115,0.22431,0.31011,NA
0.25339,0.31681,0.23678,0.19440,0.30239,NA
0.26500,0.35771,0.24160,0.19137,0.29169,NA
0.29084,0.40847,0.24016,0.18893,0.27001,NA
0.31681,0.45038,0.25301,0.19437,0.26789,NA
0.35771,0.47907,0.24201,0.19354,0.25516,NA
0.40847,0.50065,0.25081,0.18899,0.23574,NA
0.45038,0.49598,0.23957,0.18599,0.23557,NA
0.47907,0.47079,0.24301,0.18807,0.23775,NA
0.50065,0.42424,0.24271,0.19566,0.23814,NA
0.49598,0.37026,0.23702,0.20908,0.24902,NA
0.47079,0.31932,0.24192,0.23166,0.26373,NA
0.42424,0.26884,0.24965,0.26024,0.28072,NA
0.37026,0.24464,0.24713,0.28596,0.28839,NA
0.31932,0.21854,0.24693,0.29652,0.29151,NA
0.26884,0.22076,0.25140,0.31138,0.29571,NA
0.24464,0.23307,0.25667,0.31011,0.29073,NA
0.21854,0.26345,0.26378,0.30239,0.27868,NA
0.22076,0.30278,0.27314,0.29169,0.25723,NA
0.23307,0.33999,0.29746,0.27001,0.23117,NA
0.26345,0.35367,0.32162,0.26789,0.21167,NA
0.30278,0.37546,0.34218,0.25516,0.20863,NA
0.33999,0.39399,0.36881,0.23574,0.20685,NA
0.35367,0.38960,0.37978,0.23557,0.23125,NA
0.37546,0.37223,0.39196,0.23775,0.16435,NA
0.39399,0.34741,0.38835,0.23814,0.18729,NA
0.38960,0.31186,0.37079,0.24902,0.26323,NA
0.37223,0.27442,0.35423,0.26373,0.39012,NA
0.34741,0.22519,0.31900,0.28072,0.65249,NA
0.31186,0.22616,0.28714,0.28839,0.56494,NA
0.27442,0.22765,0.25227,0.29609,0.68570,NA
0.22519,0.24603,0.22348,0.29945,0.69048,NA
0.22616,0.26268,0.18960,0.29157,NA,NA
0.22765,0.30259,0.17540,0.27779,NA,NA
0.24603,0.32640,0.17535,0.25951,NA,NA
0.26268,0.34323,0.21001,0.22925,NA,NA
0.30259,0.35403,0.23954,0.22193,NA,NA
0.32640,0.38023,0.26212,0.20905,NA,NA
0.34323,0.39108,0.28156,0.19290,NA,NA
0.35403,0.39038,0.32345,0.18969,NA,NA
0.38023,0.35582,0.36020,0.17797,NA,NA
0.39108,0.34093,0.40137,0.16714,NA,NA
0.39038,0.31187,0.43600,0.17291,NA,NA
0.35582,0.28486,0.46325,0.17699,NA,NA
0.34093,0.24531,0.48067,0.17848,NA,NA
0.31187,0.22340,0.49266,0.18567,NA,NA
0.28486,0.21168,0.48803,0.19419,NA,NA
0.24531,0.20858,0.48187,0.19015,NA,NA
0.22340,0.19095,0.45570,0.18700,NA,NA
0.21168,0.20441,0.44169,0.17037,NA,NA
0.20858,0.21999,0.42246,0.15453,NA,NA
0.19095,0.24092,0.41298,0.13957,NA,NA
0.20441,0.28597,0.38873,0.14935,NA,NA
0.21999,0.32359,0.34154,0.16761,NA,NA
0.24092,0.35847,0.32515,0.17578,NA,NA
0.28597,0.38130,0.31630,0.17944,NA,NA
0.32359,0.38698,0.30480,0.19326,NA,NA
0.35835,0.40848,0.31461,0.21466,NA,NA
0.38020,0.39487,0.33179,0.23341,NA,NA
0.38607,0.36270,0.35288,0.24852,NA,NA
0.40829,0.31588,0.38063,0.26066,NA,NA
0.39591,0.27810,0.40164,0.26636,NA,NA
0.36617,0.25792,0.42127,0.26354,NA,NA
0.31760,0.22025,0.43935,0.25219,NA,NA
0.27728,0.19095,0.45218,0.24784,NA,NA
0.25742,0.16996,0.45742,0.22471,NA,NA
0.22610,0.16105,0.45151,0.22506,NA,NA
0.19784,0.15478,0.44100,0.23452,NA,NA
0.18411,0.17575,0.41409,0.25761,NA,NA
0.17719,0.19527,0.36460,0.28408,NA,NA
0.18012,0.22828,0.33849,0.30420,NA,NA
0.19884,0.26143,0.29882,0.31998,NA,NA
0.21382,0.29222,0.26054,0.34602,NA,NA
0.24206,0.32591,0.24396,0.35004,NA,NA
0.26516,0.36521,0.22970,0.35317,NA,NA
0.29131,0.40383,0.22103,0.34392,NA,NA
0.31410,0.44591,0.22158,0.32949,NA,NA
0.34329,0.49125,0.22076,0.30122,NA,NA
0.37607,0.52419,0.23156,0.27203,NA,NA
0.41017,0.55144,0.24447,0.24502,NA,NA
0.45012,0.58551,0.26319,0.21192,NA,NA
0.49370,0.60820,0.26938,0.17807,NA,NA
0.53501,0.64670,0.28943,0.17859,NA,NA
0.58724,0.66621,0.31853,0.18203,NA,NA
0.61866,0.69637,0.35796,0.19574,NA,NA
0.66146,0.71938,0.41786,0.21569,NA,NA
0.68997,0.74582,0.48661,0.23115,NA,NA
0.72302,0.76847,0.56200,0.23678,NA,NA
0.74644,0.78717,0.60500,0.24160,NA,NA
0.77178,0.80819,0.64806,0.24016,NA,NA
0.78557,0.81944,0.68548,0.25301,NA,NA
0.79825,0.82648,0.71137,0.24201,NA,NA
0.80784,0.82743,0.70642,0.25081,NA,NA
0.81478,0.80498,0.69007,0.23957,NA,NA
0.81949,0.76457,0.65790,0.24301,NA,NA
0.81160,0.72784,0.60438,0.24339,NA,NA
0.78560,0.68462,0.55802,0.23722,NA,NA
0.74854,0.63696,0.50137,0.24356,NA,NA
0.71388,0.57593,0.44978,0.24695,NA,NA
0.66825,0.50901,0.41018,0.24480,NA,NA
0.60247,0.44754,0.38353,0.24041,NA,NA
0.53820,0.39703,0.36015,0.24325,NA,NA
0.47065,0.35676,0.35102,0.24828,NA,NA
0.41382,0.31608,0.33549,0.26021,NA,NA
0.36684,0.28971,0.30317,0.27792,NA,NA
0.33096,0.28318,0.28600,0.31122,NA,NA
0.29408,0.28093,0.26682,0.35200,NA,NA
0.26821,0.28785,0.24879,0.38342,NA,NA
0.26975,0.29287,0.23472,0.42405,NA,NA
0.27481,0.28844,0.23678,0.45126,NA,NA
0.28463,0.28403,0.21758,0.47723,NA,NA
0.29350,0.29215,0.21813,0.48413,NA,NA
0.29560,0.29378,0.22953,0.46837,NA,NA
0.29676,0.30818,0.23197,0.45094,NA,NA
0.30722,0.31752,0.23392,0.40778,NA,NA
0.30979,0.32419,0.24346,0.36477,NA,NA
0.32681,0.33518,0.23967,0.31448,NA,NA
0.32489,0.35785,0.22817,0.27284,NA,NA
0.33246,0.37011,0.24291,0.22591,NA,NA
0.34721,0.38165,0.23795,0.20188,NA,NA
0.36736,0.40239,0.23307,0.19262,NA,NA
0.37703,0.42699,0.23229,0.21933,NA,NA
0.39029,0.42378,0.22674,0.24604,NA,NA
0.41242,0.42434,0.22704,0.26122,NA,NA
0.44542,0.42229,0.23512,0.28155,NA,NA
0.44738,0.41130,0.24009,0.32558,NA,NA
0.44717,0.38458,0.24176,0.36257,NA,NA
0.44522,0.36273,0.25378,0.40333,NA,NA
0.42853,0.32483,0.27061,0.43577,NA,NA
0.41118,0.29854,0.27561,0.46367,NA,NA
0.39376,0.27461,0.28075,0.48101,NA,NA
0.36515,0.24835,0.30039,0.49041,NA,NA
0.34599,0.24097,0.30811,0.48803,NA,NA
0.31574,0.23377,0.32142,0.48187,NA,NA
0.29119,0.21967,0.33551,0.45570,NA,NA
0.28003,0.20857,0.34348,0.44169,NA,NA
0.26581,0.21389,0.34345,0.42246,NA,NA
0.24853,0.22125,0.34762,0.41298,NA,NA
0.24089,0.22164,0.33202,0.38873,NA,NA
0.24126,0.23993,0.32913,0.34154,NA,NA
0.23989,0.24760,0.32787,0.32515,NA,NA
0.22571,0.24264,0.32251,0.31630,NA,NA
0.22598,0.22452,0.32189,0.30480,NA,NA
0.22060,0.22155,0.31022,0.31461,NA,NA
0.20529,0.22062,0.31104,0.33179,NA,NA
0.19731,0.24574,0.30799,0.35288,NA,NA
0.19029,0.27406,0.31783,0.38063,NA,NA
0.18908,0.29208,0.34716,0.40164,NA,NA
0.20209,0.31168,0.37120,0.42127,NA,NA
0.20790,0.33149,0.40159,0.43935,NA,NA
0.21547,0.34635,0.42791,0.45218,NA,NA
0.23207,0.36549,0.47039,0.45742,NA,NA
0.24791,0.38155,0.48913,0.45151,NA,NA
0.26688,0.38428,0.50490,0.44100,NA,NA
0.28675,0.36700,0.52091,0.41409,NA,NA
0.30556,0.35226,0.54517,0.36460,NA,NA
0.32043,0.31952,0.54565,0.33849,NA,NA
0.31900,0.28713,0.55402,0.29882,NA,NA
0.32233,0.25356,0.55997,0.26054,NA,NA
0.30831,0.23895,0.55269,0.24396,NA,NA
0.28537,0.22759,0.54496,0.22970,NA,NA
0.26914,0.22400,0.52488,0.22103,NA,NA
0.25353,0.21968,0.48836,0.22158,NA,NA
0.24192,0.22303,0.46857,0.22076,NA,NA
0.22674,0.23523,0.43471,0.23156,NA,NA
0.21688,0.26661,0.40788,0.24447,NA,NA
0.22220,0.29374,0.38242,0.26319,NA,NA
0.23518,0.32345,0.36657,0.26938,NA,NA
0.25446,0.34961,0.33526,0.28943,NA,NA
0.28605,0.38668,0.31677,0.31853,NA,NA
0.31736,0.40825,0.30838,0.35796,NA,NA
0.35468,0.42752,0.29376,0.41786,NA,NA
0.41025,0.43087,0.28141,0.48661,NA,NA
0.46288,0.43265,0.28305,0.56200,NA,NA
0.51778,0.41875,0.30434,0.60500,NA,NA
0.56331,0.40297,0.31397,0.64806,NA,NA
0.59831,0.38211,0.31102,0.68548,NA,NA
0.62321,0.35135,0.30199,0.71137,NA,NA
0.62934,0.32629,0.29950,0.70642,NA,NA
0.63754,0.29526,0.30247,0.69007,NA,NA
0.62008,0.26333,0.30360,0.65790,NA,NA
0.59254,0.24271,0.32827,0.60438,NA,NA
0.55717,0.22006,0.34907,0.55802,NA,NA
0.50332,0.19741,0.36898,0.50137,NA,NA
